Square 0,Square 1,Square 2,Square 3,Square 4,Square 5,Square 6,Square 7,Square 8,Square 9,Square 10,Square 11,Square 12,Square 13,Square 14,Square 15,Square 16,Square 17,Square 18,Square 19,Square 20,Square 21,Square 22,Square 23,Square 24,Square 25,Square 26,Square 27,Square 28,Square 29,Square 30,Square 31,Square 32,Square 33,Square 34,Square 35,Square 36,Square 37,Square 38,Square 39,Square 40,Square 41,Square 42,Square 43,Square 44,Square 45,Square 46,Square 47,Square 48,Square 49,Square 50,Square 51,Square 52,Square 53,Type
1,4,2,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,2,4,1,4,3,4,0,3,5,5,5,5,5,5,5,5,5,010010110011
4,3,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,2,1,1,4,4,2,4,4,4,5,5,5,5,5,5,5,5,5,100000011010
1,4,2,3,3,3,3,3,3,3,4,1,0,0,0,0,0,0,2,4,3,1,1,1,1,1,1,0,4,0,2,2,2,2,2,2,4,0,4,1,4,2,4,3,4,5,5,5,5,5,5,5,5,5,010010010010
4,0,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,1,2,0,4,4,4,3,1,4,5,5,5,5,5,5,5,5,5,100110000110
4,4,1,3,3,3,3,3,3,4,0,3,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,1,4,4,1,4,3,0,4,2,5,5,5,5,5,5,5,5,5,110100110000
2,4,1,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,4,3,1,1,1,1,1,1,0,4,1,2,2,2,2,2,2,4,2,4,0,4,1,0,3,3,5,5,5,5,5,5,5,5,5,010111010010
2,4,3,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,2,3,4,2,2,2,2,2,2,3,4,4,0,4,1,4,4,0,5,5,5,5,5,5,5,5,5,010000110001
1,2,2,3,3,3,3,3,3,3,1,4,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,3,3,4,2,2,2,2,2,2,2,4,0,4,4,4,4,4,1,5,5,5,5,5,5,5,5,5,000001001001
2,4,0,3,3,3,3,3,3,4,0,4,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,4,1,4,2,2,2,2,2,2,3,4,0,3,4,2,3,4,2,5,5,5,5,5,5,5,5,5,010101010101
0,1,1,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,4,3,0,4,4,4,4,2,3,5,5,5,5,5,5,5,5,5,000011000110
4,4,4,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,2,1,1,3,4,0,0,2,1,5,5,5,5,5,5,5,5,5,111011010110
0,2,4,3,3,3,3,3,3,1,4,0,0,0,0,0,0,0,1,4,3,1,1,1,1,1,1,4,1,3,2,2,2,2,2,2,4,4,2,4,4,3,2,0,4,5,5,5,5,5,5,5,5,5,001010010100
3,4,0,3,3,3,3,3,3,4,0,4,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,4,3,4,1,3,4,1,5,5,5,5,5,5,5,5,5,010101010000
0,1,3,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,2,4,3,1,1,1,1,1,1,4,3,4,2,2,2,2,2,2,1,4,2,4,4,2,4,0,4,5,5,5,5,5,5,5,5,5,000010010101
1,3,3,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,2,0,1,1,1,1,1,1,4,4,0,2,2,2,2,2,2,4,1,3,4,4,4,2,0,1,5,5,5,5,5,5,5,5,5,000110100110
1,4,4,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,4,0,3,3,4,1,2,2,0,5,5,5,5,5,5,5,5,5,011011011010
0,4,2,3,3,3,3,3,3,4,2,0,0,0,0,0,0,0,4,1,4,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,1,0,3,3,4,4,1,4,3,5,5,5,5,5,5,5,5,5,010100101011
2,4,3,3,3,3,3,3,3,0,3,1,0,0,0,0,0,0,4,2,1,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,3,1,4,0,4,4,4,4,0,5,5,5,5,5,5,5,5,5,010000100011
0,1,2,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,4,0,1,4,4,4,4,3,1,5,5,5,5,5,5,5,5,5,000011000110
2,4,2,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,0,1,4,2,2,2,2,2,2,3,4,1,2,4,3,1,4,3,5,5,5,5,5,5,5,5,5,010100111001
4,1,3,3,3,3,3,3,3,0,3,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,2,0,1,4,4,2,4,4,4,5,5,5,5,5,5,5,5,5,100000011010
2,4,3,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,4,2,1,1,1,1,1,1,1,2,3,4,2,2,2,2,2,2,3,4,4,1,4,4,4,0,0,5,5,5,5,5,5,5,5,5,010010100001
4,3,4,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,2,0,4,4,4,4,1,1,4,5,5,5,5,5,5,5,5,5,101010000010
3,4,1,3,3,3,3,3,3,2,0,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,0,1,0,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,010000000111
1,3,1,3,3,3,3,3,3,4,2,0,0,0,0,0,0,0,4,0,4,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,2,4,3,4,4,4,0,4,3,5,5,5,5,5,5,5,5,5,000100101001
4,1,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,3,0,1,1,1,1,1,1,1,4,3,2,2,2,2,2,2,2,2,4,4,4,4,3,0,1,5,5,5,5,5,5,5,5,5,100110100010
1,4,2,3,3,3,3,3,3,4,1,3,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,4,0,0,2,2,2,2,2,2,4,4,3,3,4,2,1,4,2,5,5,5,5,5,5,5,5,5,010100110100
2,3,0,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,1,1,4,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,3,2,0,4,4,4,4,0,2,5,5,5,5,5,5,5,5,5,000011001011
3,1,4,3,3,3,3,3,3,1,4,1,0,0,0,0,0,0,4,2,3,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,4,0,4,4,4,4,2,3,0,5,5,5,5,5,5,5,5,5,001010100010
4,4,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,1,1,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,0,4,3,3,4,4,3,0,2,5,5,5,5,5,5,5,5,5,110111001000
4,4,4,3,3,3,3,3,3,2,4,2,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,0,3,0,1,4,0,3,2,1,5,5,5,5,5,5,5,5,5,111010111010
1,4,0,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,4,2,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,2,0,4,2,4,3,3,1,4,5,5,5,5,5,5,5,5,5,010110010011
3,3,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,2,2,1,1,1,1,1,1,4,0,4,2,2,2,2,2,2,0,4,1,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,000000000101
4,4,2,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,4,3,2,2,2,2,2,2,2,0,4,2,4,1,1,3,3,5,5,5,5,5,5,5,5,5,110110110010
2,4,4,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,3,2,1,3,4,4,2,4,4,5,5,5,5,5,5,5,5,5,011000001011
1,1,1,3,3,3,3,3,3,4,3,4,0,0,0,0,0,0,3,4,3,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,4,4,0,0,4,0,5,5,5,5,5,5,5,5,5,000101010111
4,4,0,3,3,3,3,3,3,1,4,1,0,0,0,0,0,0,2,0,4,1,1,1,1,1,1,2,2,0,2,2,2,2,2,2,3,4,3,3,4,4,4,1,4,5,5,5,5,5,5,5,5,5,110010001000
3,3,2,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,4,2,0,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,0,0,4,4,4,4,4,1,1,5,5,5,5,5,5,5,5,5,000010100011
2,0,4,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,2,3,4,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,4,1,0,4,4,4,1,2,3,5,5,5,5,5,5,5,5,5,001011001010
2,2,3,3,3,3,3,3,3,4,0,4,0,0,0,0,0,0,0,3,3,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,4,4,4,4,4,4,2,4,1,5,5,5,5,5,5,5,5,5,000101000000
0,4,0,3,3,3,3,3,3,4,4,1,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,3,0,4,2,2,2,2,2,2,1,4,4,2,4,4,3,3,4,5,5,5,5,5,5,5,5,5,010110000001
2,4,4,3,3,3,3,3,3,0,4,0,0,0,0,0,0,0,4,2,2,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,4,4,4,1,4,4,1,0,3,5,5,5,5,5,5,5,5,5,011010100000
4,4,3,3,3,3,3,3,3,4,4,3,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,0,1,3,4,2,2,1,4,5,5,5,5,5,5,5,5,5,110110010110
0,4,0,3,3,3,3,3,3,1,4,3,0,0,0,0,0,0,4,0,4,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,4,2,3,4,4,4,2,2,5,5,5,5,5,5,5,5,5,010010101000
4,2,2,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,1,3,0,2,2,2,2,2,2,3,4,4,4,4,0,4,1,2,5,5,5,5,5,5,5,5,5,100011010000
0,4,2,3,3,3,3,3,3,4,2,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,1,1,4,0,4,4,1,4,4,5,5,5,5,5,5,5,5,5,010100000011
2,4,4,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,4,0,0,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,4,1,4,4,3,2,3,5,5,5,5,5,5,5,5,5,011010100000
4,1,3,3,3,3,3,3,3,4,0,2,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,0,4,1,2,2,2,2,2,2,0,2,4,4,4,3,2,4,1,5,5,5,5,5,5,5,5,5,100100110010
0,4,2,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,4,1,1,2,4,0,1,3,4,5,5,5,5,5,5,5,5,5,010110011010
0,2,4,3,3,3,3,3,3,1,4,3,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,0,3,2,2,2,2,2,2,4,4,4,4,4,3,2,1,2,5,5,5,5,5,5,5,5,5,001010110000
1,4,3,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,4,2,0,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,3,4,1,4,4,4,4,2,5,5,5,5,5,5,5,5,5,010000100011
4,4,1,3,3,3,3,3,3,4,2,4,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,2,3,0,2,2,2,2,2,2,3,4,3,1,4,0,0,4,2,5,5,5,5,5,5,5,5,5,110101011000
1,4,1,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,4,1,4,2,2,2,2,2,2,2,4,3,0,4,4,0,2,3,5,5,5,5,5,5,5,5,5,010111000101
4,4,1,3,3,3,3,3,3,4,1,4,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,2,3,4,0,0,4,0,5,5,5,5,5,5,5,5,5,110101011000
0,2,2,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,4,1,4,2,2,2,2,2,2,1,4,1,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,000000000101
2,4,0,3,3,3,3,3,3,4,0,2,0,0,0,0,0,0,4,3,4,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,3,2,1,1,4,4,3,4,1,5,5,5,5,5,5,5,5,5,010100101011
1,1,2,3,3,3,3,3,3,3,0,4,0,0,0,0,0,0,1,3,0,1,1,1,1,1,1,4,2,0,2,2,2,2,2,2,4,4,3,4,4,4,4,4,2,5,5,5,5,5,5,5,5,5,000001000100
1,2,1,3,3,3,3,3,3,4,0,3,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,2,1,4,4,4,3,0,4,4,5,5,5,5,5,5,5,5,5,000100010011
4,3,4,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,3,4,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,4,4,4,4,0,0,2,4,5,5,5,5,5,5,5,5,5,101010010000
4,2,0,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,3,1,2,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,1,0,4,4,4,4,4,3,0,5,5,5,5,5,5,5,5,5,100011000010
3,1,1,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,2,2,4,2,2,2,2,2,2,0,4,4,4,4,0,0,3,4,5,5,5,5,5,5,5,5,5,000110010001
4,4,2,3,3,3,3,3,3,4,1,3,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,3,0,2,2,2,2,2,2,3,4,4,0,4,2,1,4,2,5,5,5,5,5,5,5,5,5,110100110000
4,0,1,3,3,3,3,3,3,2,3,4,0,0,0,0,0,0,3,1,2,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,0,4,4,4,4,4,4,4,0,5,5,5,5,5,5,5,5,5,100001000000
0,4,1,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,2,3,1,1,1,1,1,1,1,4,0,3,2,2,2,2,2,2,4,4,0,2,4,4,4,1,3,5,5,5,5,5,5,5,5,5,010011000100
2,4,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,1,4,1,1,1,1,1,1,0,3,4,2,2,2,2,2,2,3,4,1,2,4,4,3,0,1,5,5,5,5,5,5,5,5,5,010110101001
0,4,4,3,3,3,3,3,3,2,4,1,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,4,1,4,2,4,0,3,3,0,5,5,5,5,5,5,5,5,5,011010110010
4,4,3,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,2,2,4,0,4,3,4,1,1,5,5,5,5,5,5,5,5,5,110011010010
2,0,4,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,1,4,2,2,2,2,2,2,3,4,0,4,4,3,0,2,1,5,5,5,5,5,5,5,5,5,001010110101
2,1,4,3,3,3,3,3,3,1,2,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,3,0,0,4,4,3,2,4,3,5,5,5,5,5,5,5,5,5,001000110111
3,4,4,3,3,3,3,3,3,0,3,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,2,0,4,2,2,2,2,2,2,0,4,3,1,4,2,1,4,4,5,5,5,5,5,5,5,5,5,011000011001
4,2,1,3,3,3,3,3,3,4,3,2,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,3,4,0,2,2,2,2,2,2,3,1,4,4,4,0,0,4,1,5,5,5,5,5,5,5,5,5,100100110010
1,4,3,3,3,3,3,3,3,4,4,1,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,2,0,0,2,4,1,2,3,0,5,5,5,5,5,5,5,5,5,010110111011
4,4,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,3,4,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,0,4,2,1,4,4,2,2,0,5,5,5,5,5,5,5,5,5,110111001000
3,3,3,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,4,1,1,4,4,4,4,2,1,5,5,5,5,5,5,5,5,5,000011000110
0,1,2,3,3,3,3,3,3,3,4,3,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,4,3,4,2,2,2,2,2,2,1,4,1,4,4,2,4,0,4,5,5,5,5,5,5,5,5,5,000010010101
1,4,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,2,0,0,2,4,3,2,1,0,5,5,5,5,5,5,5,5,5,010111010111
4,4,0,3,3,3,3,3,3,4,1,2,0,0,0,0,0,0,4,0,0,1,1,1,1,1,1,1,4,3,2,2,2,2,2,2,2,2,4,3,4,4,3,4,1,5,5,5,5,5,5,5,5,5,110100100010
4,4,3,3,3,3,3,3,3,4,1,4,0,0,0,0,0,0,3,2,4,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,0,0,2,3,4,4,2,4,0,5,5,5,5,5,5,5,5,5,110101001010
4,1,2,3,3,3,3,3,3,3,4,3,0,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,0,0,2,4,4,4,4,2,4,5,5,5,5,5,5,5,5,5,100010001010
2,1,4,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,3,2,1,4,4,0,0,4,0,5,5,5,5,5,5,5,5,5,001000110111
2,4,0,3,3,3,3,3,3,4,3,3,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,0,1,2,2,2,2,2,2,4,4,0,2,4,1,3,4,2,5,5,5,5,5,5,5,5,5,010100110100
4,1,4,3,3,3,3,3,3,2,4,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,1,2,4,4,4,4,3,0,4,5,5,5,5,5,5,5,5,5,101010000010
4,1,2,3,3,3,3,3,3,3,3,2,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,0,3,4,4,2,4,4,1,5,5,5,5,5,5,5,5,5,100000110110
4,1,4,3,3,3,3,3,3,2,2,1,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,4,0,2,2,2,2,2,2,3,3,2,4,4,0,3,4,0,5,5,5,5,5,5,5,5,5,101000111010
2,0,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,4,3,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,4,4,4,4,4,1,2,2,1,5,5,5,5,5,5,5,5,5,000111010000
4,4,3,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,4,3,2,1,1,1,1,1,1,4,1,3,2,2,2,2,2,2,2,4,1,2,4,4,4,0,0,5,5,5,5,5,5,5,5,5,110010100100
0,0,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,4,3,3,4,4,2,4,4,1,5,5,5,5,5,5,5,5,5,000000111010
4,4,2,3,3,3,3,3,3,4,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,2,2,3,3,4,4,1,4,4,5,5,5,5,5,5,5,5,5,110100000110
4,3,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,4,1,0,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,1,4,3,4,4,4,4,4,0,5,5,5,5,5,5,5,5,5,100000100100
1,4,4,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,0,2,4,2,2,2,2,2,2,2,4,1,0,4,1,3,4,4,5,5,5,5,5,5,5,5,5,011000011001
0,4,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,1,4,4,3,4,4,3,0,4,5,5,5,5,5,5,5,5,5,010110000001
1,4,0,3,3,3,3,3,3,4,1,2,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,4,3,0,2,2,2,2,2,2,4,4,2,2,4,0,3,4,1,5,5,5,5,5,5,5,5,5,010100110100
4,4,1,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,1,2,4,1,4,0,0,3,3,5,5,5,5,5,5,5,5,5,110110110010
0,4,2,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,1,0,4,2,4,3,4,1,1,5,5,5,5,5,5,5,5,5,010010110011
1,4,2,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,4,0,2,2,2,2,2,2,4,2,0,0,4,1,4,3,1,5,5,5,5,5,5,5,5,5,010010111010
2,4,3,3,3,3,3,3,3,0,4,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,4,4,4,2,4,4,4,3,4,5,5,5,5,5,5,5,5,5,010010000000
1,4,4,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,3,1,4,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,2,3,0,2,4,4,1,4,4,5,5,5,5,5,5,5,5,5,011000001011
4,2,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,0,4,4,4,4,3,3,0,1,5,5,5,5,5,5,5,5,5,100110110000
2,4,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,4,0,4,2,4,3,3,1,1,5,5,5,5,5,5,5,5,5,010111010010
4,4,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,1,4,0,0,4,4,3,1,4,5,5,5,5,5,5,5,5,5,110110000100
3,4,4,3,3,3,3,3,3,1,4,1,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,4,1,4,3,4,2,2,0,0,5,5,5,5,5,5,5,5,5,011010110010
0,3,2,3,3,3,3,3,3,3,4,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,1,0,3,4,4,4,4,2,4,5,5,5,5,5,5,5,5,5,000010000111
4,4,1,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,3,1,2,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,0,4,4,0,4,4,4,3,0,5,5,5,5,5,5,5,5,5,110011000000
2,2,4,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,1,4,3,1,1,1,1,1,1,4,0,1,2,2,2,2,2,2,4,4,2,4,4,3,0,1,4,5,5,5,5,5,5,5,5,5,001010010100
4,2,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,0,2,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,0,3,4,4,4,4,3,1,1,5,5,5,5,5,5,5,5,5,100110100010
1,3,4,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,2,2,4,4,4,4,3,0,1,5,5,5,5,5,5,5,5,5,001011000011
0,4,4,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,4,2,0,1,1,1,1,1,1,1,4,3,2,2,2,2,2,2,4,0,4,1,4,4,2,4,2,5,5,5,5,5,5,5,5,5,011000100010
4,0,4,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,3,1,4,4,4,0,1,3,5,5,5,5,5,5,5,5,5,101011000110
3,0,1,3,3,3,3,3,3,4,1,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,4,2,0,4,4,3,0,4,4,5,5,5,5,5,5,5,5,5,000100011010
0,0,4,3,3,3,3,3,3,2,3,4,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,0,2,4,2,2,2,2,2,2,1,4,4,4,4,4,3,4,2,5,5,5,5,5,5,5,5,5,001001000001
4,4,4,3,3,3,3,3,3,1,3,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,4,0,2,2,2,2,2,2,3,2,4,0,4,4,2,4,4,5,5,5,5,5,5,5,5,5,111000000010
0,4,4,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,1,4,2,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,1,1,4,0,4,2,0,3,2,5,5,5,5,5,5,5,5,5,011011010011
4,4,3,3,3,3,3,3,3,4,3,0,0,0,0,0,0,0,4,2,0,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,1,0,4,1,4,4,2,4,3,5,5,5,5,5,5,5,5,5,110100100010
4,1,1,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,3,3,3,4,4,2,4,4,4,5,5,5,5,5,5,5,5,5,100000011010
1,0,2,3,3,3,3,3,3,3,1,4,0,0,0,0,0,0,0,3,4,1,1,1,1,1,1,3,2,4,2,2,2,2,2,2,2,4,0,4,4,4,4,4,1,5,5,5,5,5,5,5,5,5,000001001001
3,0,2,3,3,3,3,3,3,4,3,4,0,0,0,0,0,0,2,4,1,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,0,2,0,4,4,1,1,4,3,5,5,5,5,5,5,5,5,5,000101010111
4,2,3,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,4,1,3,2,2,2,2,2,2,2,4,1,4,4,3,4,0,0,5,5,5,5,5,5,5,5,5,100010110100
4,2,4,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,2,4,2,1,1,1,1,1,1,4,3,1,2,2,2,2,2,2,0,4,1,4,4,1,0,0,3,5,5,5,5,5,5,5,5,5,101011010100
2,1,3,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,2,2,4,2,2,2,2,2,2,3,4,4,4,4,0,4,3,0,5,5,5,5,5,5,5,5,5,000010110001
1,1,1,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,4,4,0,2,2,2,2,2,2,4,3,3,4,4,4,4,0,3,5,5,5,5,5,5,5,5,5,000011000110
0,4,1,3,3,3,3,3,3,4,4,3,0,0,0,0,0,0,4,0,2,1,1,1,1,1,1,4,1,3,2,2,2,2,2,2,4,4,1,3,4,4,0,2,2,5,5,5,5,5,5,5,5,5,010110100100
