Square 0,Square 1,Square 2,Square 3,Square 4,Square 5,Square 6,Square 7,Square 8,Square 9,Square 10,Square 11,Square 12,Square 13,Square 14,Square 15,Square 16,Square 17,Square 18,Square 19,Square 20,Square 21,Square 22,Square 23,Square 24,Square 25,Square 26,Square 27,Square 28,Square 29,Square 30,Square 31,Square 32,Square 33,Square 34,Square 35,Square 36,Square 37,Square 38,Square 39,Square 40,Square 41,Square 42,Square 43,Square 44,Square 45,Square 46,Square 47,Square 48,Square 49,Square 50,Square 51,Square 52,Square 53,Type
0,2,1,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBRBRFRFBLLL
3,2,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFFRBRFRLB
3,2,0,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBFRRRBFLFLB
0,3,1,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLRBBBLRFRFL
1,3,1,2,2,2,2,2,2,2,0,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFBLRFRLLFBR
0,1,1,3,3,3,3,3,3,2,0,2,0,0,0,0,0,0,3,3,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRRBFBLLFRBL
3,3,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLLFBFRFRBRB
2,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRLFFFRLBLBR
3,3,0,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLFRRRBBLFFB
2,1,0,2,2,2,2,2,2,1,0,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBRBRLFFFRLB
1,3,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLFRBBLFRF
0,1,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRRBLFRFBLBL
2,1,0,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBRBFFRRLFLB
2,2,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBBLLLFFFRRR
1,3,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLBRBRLFFF
1,3,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLRLFBRBFF
3,3,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLLFBFRFRBRB
3,1,0,3,3,3,3,3,3,1,0,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRFRFRBBLFLB
3,0,0,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRLLFRRBBB
2,0,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFLFRFRBBLLR
2,1,2,2,2,2,2,2,2,3,0,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFRFRFRBLB
3,2,0,3,3,3,3,3,3,1,3,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBFRLRBRLFFB
2,3,0,2,2,2,2,2,2,1,0,2,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFRBRLFLFRBB
3,3,3,2,2,2,2,2,2,0,2,1,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFFRLBLBRBRL
3,0,1,3,3,3,3,3,3,2,2,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFRBBLFRFRLB
1,3,3,3,3,3,3,3,3,0,1,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFRBLFRBBF
1,2,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,1,0,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBBLFRBRLFLF
2,3,3,2,2,2,2,2,2,0,0,0,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRRRBLLFBB
1,2,2,2,2,2,2,2,2,3,0,1,3,3,3,3,3,3,2,1,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLLFRBLBFRFR
1,3,1,2,2,2,2,2,2,2,0,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFBLRLFBFRLR
1,1,2,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRBLFLFBRBLF
1,3,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFRRBBBLFF
0,1,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRBLLFRBRBFL
2,0,2,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFBLBLFLFRRR
3,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRLFFFRBRBLB
3,2,0,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBFRRRBFLFLB
3,0,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFRBLFRRLFBB
0,0,2,0,0,0,0,0,0,3,2,0,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLRBRLFBFRFB
2,3,3,2,2,2,2,2,2,0,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRLLFRRBBB
3,1,0,3,3,3,3,3,3,1,3,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRFRLRBFLFBB
0,1,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRBLLFRBRBFL
2,0,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,2,3,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFFRRBLBLFLR
3,2,0,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBFRLLFFRBRB
0,0,1,0,0,0,0,0,0,2,3,2,1,1,1,1,1,1,3,1,0,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLFRBRBFLFRB
1,1,3,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,2,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRLFFBLLRBBF
1,3,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFBBLRRBFF
0,3,1,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLRBFFRRBLBL
0,0,0,3,3,3,3,3,3,1,3,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFFRLBLBRBRL
2,2,0,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRFLFLBLRR
2,1,0,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRFRBBLFLFLR
0,1,0,3,3,3,3,3,3,1,3,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,3,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRFRLRBBBLFL
2,3,3,2,2,2,2,2,2,0,0,0,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRRRBLLFBB
0,2,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBRBLBLFFRRL
1,3,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLRBFLFBBLRF
2,2,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBBLRLFLFRFR
3,3,1,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLRBFFRBLFRB
3,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFFFRLRBRB
1,0,2,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,1,0,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFBLLRBRLFBF
0,1,0,3,3,3,3,3,3,1,0,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRFRFBLBRBLL
3,3,1,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLRBRFRFLFBB
2,0,0,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFFRLLFBBLRR
1,3,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,0,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLRRBFLFBF
3,2,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFRRBLFRFB
2,2,0,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRFLFLBLRR
3,0,3,3,3,3,3,3,3,0,3,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFLFLRBRFRBB
1,2,2,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,2,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBBLFLFLRBRF
0,2,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,3,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBRBLFRRBLFL
0,3,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,0,0,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBRBRFRLLFFB
3,0,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFLFRRBBFRLB
1,2,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,3,2,1,1,1,1,1,1,3,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBLFFRBLBLRF
3,0,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRBLFLRBRB
2,0,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFLFBBLRFRLR
0,2,0,3,3,3,3,3,3,1,0,1,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBFRFRBRBLLL
0,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBBLLFRFRBRL
1,1,2,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRBLLRBBLFFF
1,1,1,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRRBBBLLLFFF
1,1,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRBLLLFFRBBF
1,3,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFRRBBBLFF
0,3,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLFRRBLBRBFL
2,3,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLFRRBLFLFBR
2,1,2,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRBLFLFLFRBR
1,2,1,3,3,3,3,3,3,2,1,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,0,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBRBRBLFLFLF
3,3,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFBLLFRRRBBL
1,1,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRBLFRBLLFBF
2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBBLLFRRLFFR
2,3,2,2,2,2,2,2,2,3,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFLFBFRRRBLB
0,2,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBBLFRBLFRRL
1,3,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,0,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLRRBFLFBF
3,3,3,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLLFBRBRFRFB
0,1,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRBLBRBLFRFL
2,2,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRRBLLLFFR
0,0,1,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFRBBFRRBLLL
0,3,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLBLFFRBRBRL
3,3,3,2,2,2,2,2,2,0,2,1,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFFRLBLBRBRL
2,3,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,2,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLBLRFRBLFFR
1,3,3,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,2,0,2,1,1,1,1,1,1,3,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFBRBFBLRF
1,1,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRLFBBLFRBLF
0,0,0,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFFRBBLRRBLL
3,0,1,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,0,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLFRRLFBBLFR
1,3,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFRRBBBLFF
2,1,0,3,3,3,3,3,3,1,0,2,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRFRFBLLLFBR
2,2,0,3,3,3,3,3,3,1,0,2,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRFBLRLFLR
3,1,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRRBFLFBFRLB
1,0,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFBLBRBLLFRF
1,3,1,3,3,3,3,3,3,2,2,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLRBBLFRBLFF
1,1,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRLFBBLFRBLF
1,1,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,0,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRBLBRBFLFLF
1,1,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRRBFLFLBLBF
1,3,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,0,3,1,1,1,1,1,1,0,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLRRBFLFBF
3,1,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRLFFRBLFRBB
3,0,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFRBLFRRLFBB
2,1,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRFRBLFLBLFR
2,3,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLBLBFRFLFRR
